"";"country";"iso3c";"region";"periods";"time_var";"ae";"bci";"UHC";"CHS_25perc";"oda_disb";"SOC_INF_ODA";"hlth_spdng_perGDP";"govt_hth_spnd_1";"govt_hth_spnd_2";"govt_hth_sp_percap3";"Urb_pop_rate";"Pol_stabty_Est";"Resch_dev";"Pop_tot";"Pop_densty";"Unemply_rate";"Female_educ";"Trade";"FDI";"GDP_per_cap";"CF_LF_ratio";"cri_score";"pub_invest";"Cov_all_SPL";"aid_Per_GNI";"Zscore_Reprd_index";"Zscore_InfDis_index";"Zscore_Mental_index";"Zscore_Nutrit_index";"Zscore_EnvDeath_index";"Total_debt_Service";"External_debt_stock";"Zscore_HSCR_index";"gov";"remit";"log_remittance";"log_ae";"log_bci";"log_gov";"log_CHS";"log_ODA";"log_Soc_Infra";"Log_Govt_Spend_1";"log_hlth_Per_Cap";"log_CF_LF_ratio";"log_Pop";"log_CRI_Score";"log_Pop_dens";"log_External_debt";"log_Trade";"log_GDP_Cap";"log_Env_Dth_Tr";"log_BID_Tr";"log_HSCR_Tr";"log_BMD_Tr";"log_RFTP_Tr";"log_Malnutri_Tr";"log_ODA_per_GNI";"log_unemp";"log_ODA_lag";"log_Soc_Infra_lag";"SSA_dum";"MENA_dum";"Europe_dum";"LAC_dum";"SCA_dum";"SSA_ODA";"MENA_ODA";"LAC_ODA";"SCA_ODA";"Europe_ODA";"SSA_SocInf_ODA";"MENA_SocInf_ODA";"LAC_SocInf_ODA";"SCA_SocInfra_ODA";"Europe_SocInfra_ODA"
"298";"Jamaica";"JAM";"LAC";"2010-2013";3;92,575;49,35338;65,515;1,67425;75,8;23,63;5,0933024875;58,397629735;2,9743852025;153,0895116525;54,03875;-0,0474105793982744;0,15354637524113;2753252,75;254,224630655586;8,5125;33,3029590016604;82,5104677197786;2,30290915144422;9739,40851579591;0,333619718413136;68,2075;10,385;51,4775582086722;0,00564876873856517;-0,520642579233642;-0,588428693724492;-0,654718202844321;-0,876909592892314;-1,0073377577801;10,5699206800269;101,08237591283;0,135594585042344;-0,0567646198;2118019202,53196;21,4737471509079;4,53876325379049;3,91906574700082;1,07950944573373;0,983668967204103;4,34120464015363;3,20396521213245;4,06727530228107;1,62792643893282;0,287896838197819;14,8282935888463;4,22255452947757;5,53821824885123;4,61593578751512;4,41292516674373;9,18393566746159;-0,0073648115486333;-0,88777299009682;0,969108805510852;-0,168085219461446;-0,0208586154738049;0,11608417750944;0,00563287427245156;2,2526067231878;4,35231457068836;3,26453729023608;0;0;0;1;0;0;0;4,35231457068836;0;0;0;0;3,26453729023608;0;0
"299";"Jamaica";"JAM";"LAC";"2014-2017";4;95,538431930542;49,299576;70,85;1,7274;66,65;26,7025;5,6599910275;63,061017035;3,5777128925;182,49285158;54,97325;0,176057301461697;0,180155100021511;2797514,75;258,311611265005;9,6475;34,914410198927;80,2091992004056;5,8253647845335;9859,16954891999;0,333714951002822;92,415;41,71;51,5547672977577;0,00481310829091588;-0,606727438529103;-0,591519934614811;-0,697843493043081;-0,887687031505313;-0,989710034093862;16,2403958048886;102,867931680885;0,269013002809461;0,0510676549;2381529812,48417;21,5910088969109;4,56994118740872;3,91799664764671;1,11549158015272;1,0033487744416;4,2143473546168;3,32152266182834;4,14410278203951;1,73342230696649;0,287968244752698;14,8442419917191;4,52628930313464;5,55416665172407;4,63344594879601;4,38463821154151;9,19615721980215;0,0102373846058689;-0,895312165419478;1,01849094002809;-0,220451544322524;-0,112863524663588;0,106441602717786;0,00480156231839499;2,36532512281523;4,34120464015363;3,20396521213245;0;0;0;1;0;0;0;4,34120464015363;0;0;0;0;3,20396521213245;0;0
"300";"Jamaica";"JAM";"LAC";"2018-2021";5;99,1975212097168;50,6585705;71,26;1,69195;93,805;32,515;6,3727722628;64,4546612554;4,030993580575;207,6191883477;56,1555;0,322160098701715;0,216561250272207;2818434,75;260,243282548477;5,5375;38,8292053163052;79,8254970090994;3,30831825860252;9805,18132142189;0,341478590862192;104,846125;22,675;55,1174831354928;0,00670505749678995;-0,716809143419393;-0,549926790792291;-0,58180217209191;-0,91552267611931;-0,971146155820063;12,0732658421189;114,091343370044;0,418200431368478;0,1414304979;2959432174,26636;21,8082632541999;4,60714344991878;3,94465611597241;1,1446782687581;0,990265838058728;4,55182215048617;3,51199309980992;4,16596205036035;1,85203458100042;0,293772431652349;14,8516922356238;4,65249379910656;5,56161689562872;4,73699938519093;4,37984296481509;9,19066623121029;0,0284454100095464;-0,798345022321644;1,07096713566783;-0,0853424127676248;-0,24437886227141;0,0810981417814415;0,00668267857770265;1,87755482939104;4,2143473546168;3,32152266182834;0;0;0;1;0;0;0;4,2143473546168;0;0;0;0;3,32152266182834;0;0
"301";"Jordan";"JOR";"MENA";"2000-2004";1;99,107943239056;38,85852665858;64,052;1,00216;1016,542;235,81882;9,176663016;44,784003448;4,114872358;77,497403266;78,2956;-0,178914006449078;0,378590524809435;5284711,2;59,890199456029;14,36912;41,8231457262039;116,796337634763;5,98049548730045;9462,11666321269;0,541202700136985;99,8065484;7,32921712441776;56,1827460918121;0,0294943858274968;-0,565188684284633;-0,471155261836575;-0,459485810745153;-0,569166038807447;-0,445625000386735;9,41814623625193;125,09898428913;0,64633696247545;0,0165379867200196;1912983383,75248;21,3719298419264;4,60624903621041;3,68533635119583;1,10410981179801;0,69422659777951;6,92514519410613;5,46729537620312;3,80185100976488;2,21666363266577;0,432563085738864;15,480328530571;4,60323379639529;4,09251287664366;4,8291052982483;4,76043171403577;9,15505138577189;0,441073535326728;-0,637060390839827;1,14623890712528;0,039715003716616;-0,0674105714320264;0,358257463927964;0,0290677941706889;2,73236030151974;NA;NA;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"302";"Jordan";"JOR";"MENA";"2005-2009";2;99,446997680664;36,6236144;67,592;0,89902;825,104;304,016;8,433643152;57,456637572;4,867655562;145,555411662;82,2892;-0,384631955623627;0,424919237360358;6328181;71,622082918302;13,5;42,1851077899933;137,54308870934;15,3870474081586;11207,8475825793;0,745950061788867;105,20708;34,268;71,4495396054104;0,0154577804116195;-0,644881832599299;-0,538767474218877;-0,421418450898829;-0,646168246884703;-0,560436546219006;7,02150207831271;77,8624238341908;0,765378380298746;0,132480316088;3103311491,71943;21,8557356017507;4,60963020212003;3,62763189581285;1,14182512399755;0,641337963633562;6,71672067358555;5,72036423424788;4,05103053412224;2,13222884378187;0,557298855512885;15,6605233910547;4,65593059841927;4,2714034470614;4,35494347237065;4,9239372404473;9,32436948893966;0,364339910529975;-0,773852968830406;1,18337564584485;0,0756467974342063;-0,156515612108952;0,302938907622523;0,0153395260008348;2,67414864942653;6,92514519410613;5,46729537620312;0;1;0;0;0;0;6,92514519410613;0;0;0;0;5,46729537620312;0;0;0
"303";"Jordan";"JOR";"MENA";"2010-2013";3;99,6987266540527;34,96514125;69,515;0,9861;1247,4625;391,84;7,82556331;65,0289239875;5,0980236525;214,9868649625;87,6425;-0,489086918532848;0,47248522259295;7236978,75;81,5158678756477;12,55;41,362310090065;115,557368219686;5,45010324264829;11824,1006134738;0,688267572228275;89,0025;248,4075;66,574439618436;0,0198834359425563;-0,708665046691916;-0,625018003304895;-0,442785366249422;-0,644416294948126;-0,639626989544234;2,96679592073281;62,1198656772803;0,950035090910922;0,028802044318;4124507042,25352;22,140212344926;4,61213315469971;3,58255017074105;1,10816717643241;0,686172916822609;7,12966807322548;5,97340240428957;4,17483215534251;2,05739572233357;0,523702897964936;15,7947143775444;4,48866445922527;4,40079769915636;4,12906583596779;4,74976710119268;9,37789515241039;0,307758934536109;-0,98087726297724;1,23838440227007;0,0556377456410148;-0,234033945336877;0,304232140209255;0,019688342278206;2,60638654732571;6,71672067358555;5,72036423424788;0;1;0;0;0;0;6,71672067358555;0;0;0;0;5,72036423424788;0;0;0
"304";"Jordan";"JOR";"MENA";"2014-2017";4;99,9091281890869;34,08092025;69,4475;1,4724;2942,63;1042,58;7,45207596;52,8348169325;3,9227732425;161,0352625275;90,37725;-0,519510172307491;0,569396212752909;9583077,25;107,941847826087;14,595;46,2512461030483;96,0214612238711;4,70756098854444;9945,06657562065;0,551476679992995;107,0825;474,195;62,954489788492;0,0359995283099015;-0,772235370253216;-0,621443629568531;-0,425981260489468;-0,52838002821134;-0,653367977600342;4,96440816033194;68,5960163048985;1,00221198866186;0,0608073544;5131161971,83099;22,3585979759058;4,61422039094934;3,55765740005614;1,11867872247148;0,905189338802981;7,98739879260263;6,95041238864812;3,96717038499629;2,00849264592411;0,439207174173289;16,0755093144434;4,67359956540987;4,68159263605534;4,22823446168847;4,5645717208986;9,20483188564683;0,297606677033183;-0,97139028606704;1,25339476563005;0,0714074442682815;-0,317777593849036;0,386363815635501;0,0353666885378648;2,74695035005977;7,12966807322548;5,97340240428957;0;1;0;0;0;0;7,12966807322548;0;0;0;0;5,97340240428957;0;0;0
"305";"Jordan";"JOR";"MENA";"2018-2021";5;99,9;35,45367825;67,215;1,60565;3095,7075;1676,8725;7,6016191506;50,727058637325;3,82930266385;155,58214257755;91,3065;-0,309474609792232;0,501408620029688;10808886,75;121,734566663606;18,5275;46,6606909656524;85,0542360587276;1,74108387778732;9376,61066069188;0,496203001853515;90,9891;57,015;56,9748647040519;0,0248613751300718;-0,823189758909334;-0,618612536958967;-0,279332311241682;-0,34000963571102;-0,823442498026007;6,68887650906584;82,419193903616;0,821638746906011;0,05608144395;4791971830,98592;22,2902078196091;4,61412992735956;3,59604236557188;1,11713352145635;0,957682164233905;8,03809472927458;7,4252819008268;3,92645946916288;2,02836127073276;0,402930566772505;16,1958792009635;4,51073971912285;4,80184299141107;4,41181834551361;4,44328912428854;9,14597363988916;0,162592803446922;-0,963939457250067;1,20045825961441;0,199397994906348;-0,39036433916946;0,506811797706412;0,0245573596685676;2,97182372850232;7,98739879260263;6,95041238864812;0;1;0;0;0;0;7,98739879260263;0;0;0;0;6,95041238864812;0;0;0
"306";"Kazakhstan";"KAZ";"SCA";"2000-2004";1;99,5971065454012;58,26371281696;58,488;0,37084;276,084;103,97108;3,79050231;54,828601076;2,076035668;38,063929704;56,244;0,153820490333252;0,231410002708435;14904582,4;5,5208291291625;9,938;78,9412533369064;96,0905957834502;10,3562411673245;12793,4705465762;0,344414658092226;97,4237822;28,5776991593513;52,7750040396214;0,00346715018498114;-0,394572461880038;0,0945537871867108;1,84351919399002;-0,329711065608861;0,393034472262254;18,5954733601978;77,5214136142002;1,08876723892715;-0,704692487318049;63575820,7691704;17,9677437951688;4,61112349527786;4,08199719318584;0,830866826990331;0,31542369063344;5,6243207093141;4,65368488364868;4,00421197524769;1,33249854593232;0,295958719883033;16,517179267258;4,57907035127495;1,70852805356785;4,35055420289355;4,56529145253481;9,45669020620679;0,872562214281005;0,0903467799315508;1,27780875604373;1,20702390318333;0,100232172464201;0,512996626068835;0,00346115347677315;2,39224296492458;NA;NA;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"307";"Kazakhstan";"KAZ";"SCA";"2005-2009";2;99,9533095303488;56,816384;64,38;0,2912;268,278;42,092;3,310357522;69,898950194;2,312049556;140,330435516;56,609;0,490004229545593;0,236207994818687;15561813,2;5,7642749935178;7,272;86,353717288971;90,2877070061313;10,0513418938739;18706,8450037353;0,406242015936115;98,73716;120,32;51,4311899819287;0,00241870856787091;-0,589389461382825;-0,0667709239011581;1,44202421671119;-0,520468382115004;0,578949448604681;25,9009653651151;98,7787939128851;1,26976904072285;-0,4607609248;122474988,049815;18,6234173960814;4,61465812807832;4,05727219571869;0,93186445945547;0,255572018533547;5,5957443032016;3,76333736503195;4,24705063044315;1,19705619624484;0,340920909397935;16,5603305994885;4,59246137001075;1,75167938579831;4,59288294520685;4,50300131611842;9,83664477884579;0,947382125545676;-0,0691045819061403;1,32701373717557;1,07909785352239;-0,0936399828811567;0,391725563285402;0,00241578820036672;2,11287631776607;5,6243207093141;4,65368488364868;0;0;0;0;1;0;0;0;5,6243207093141;0;0;0;0;4,65368488364868;0
"308";"Kazakhstan";"KAZ";"SCA";"2010-2013";3;99,9493670886076;55,5255985;69,535;0,0925;150,3875;49,855;2,7597268225;68,9242267625;1,9008295225;219,58089478;56,9365;-0,156631916761398;0,160867504775524;16676678,75;6,17723404452347;5,4125;80,5820389032364;71,5968661914545;5,74304049775714;22286,18401904;0,319578896432773;90,2075;40,815;52,8932310853144;0,00114178104929267;-0,799169244948458;-0,238511299588783;0,876056370590684;-0,739046159734931;0,012859986557746;19,4713110531196;78,6094910010467;1,41819340455122;-0,536800191;257413811,145712;19,3661955119264;4,61461907518602;4,03469360634327;0,901461240086741;0,0884686479876082;5,01984277484717;3,92897844607756;4,23300773831229;1,0151316974754;0,277312667847299;16,6295218193613;4,50211257217069;1,82087060567113;4,36449244279484;4,27105130473297;10,0117222147317;0,699556589622498;-0,272479945350294;1,365630681385;0,865442126215044;-0,355488854689994;0,231868450654626;0,00114112971305214;1,85824921049689;5,5957443032016;3,76333736503195;0;0;0;0;1;0;0;0;5,5957443032016;0;0;0;0;3,76333736503195;0
"309";"Kazakhstan";"KAZ";"SCA";"2014-2017";4;100;53,67002125;75,6325;0,140775;75,25;34,3225;3,12249911;64,1200819;1,9965356875;198,5705686125;57,22725;0,00587508728494866;0,151297502219677;17665730,5;6,54359021372745;4,9625;76,6856536650658;58,7896869952505;5,56667069953466;24430,0007097606;0,315627940025845;93,375;111,865;55,2601654748102;0,000450161963909763;-0,936197929229031;-0,394916575826466;0,635687089536563;-0,807056677204158;-0,400778865951979;17,7513479092066;101,928742872314;1,36602679125558;-0,297692485885;410059253,423142;19,8318122302035;4,61512051684126;4,00131550160264;0,994106042875263;0,131707855991767;4,33401741548752;3,56452015465783;4,16075760503311;1,13863367798953;0,274314072585092;16,6871371908782;4,53662364345298;1,87848597718805;4,62427396985904;4,0739664482845;10,1035671933046;0,469516719504438;-0,502388939261489;1,35222731072994;0,758788416704046;-0,573052027426697;0,176423633852984;0,00045006067141035;1,78548985621446;5,01984277484717;3,92897844607756;0;0;0;0;1;0;0;0;5,01984277484717;0;0;0;0;3,92897844607756;0
"310";"Kazakhstan";"KAZ";"SCA";"2018-2021";5;100;50,4429275;75,8625;0,2738;69,72;39,295;3,3873151848;61,8432345359;2,14750965355;198,869701015775;57,615;-0,177409125491977;0,122872497886419;18636694,75;6,90324656443308;4,94145;83,5494576072693;60,7392291880874;2,19261981622347;25842,0468075255;0,331207458883671;99,7451;263,44;54,986947311682;0,000387479188095999;-0,994154477041554;-0,448642692178862;0,360395687356243;-0,842166256683834;-0,554564368212603;19,9013815888941;99,1688820895569;1,29906907913992;-0,160907467105;452098223,278907;19,9294100245396;4,61512051684126;3,94047298927423;1,04348447044154;0,242004558955128;4,25872841832939;3,69622739177647;4,12460270782561;1,22003762672486;0,286086394196867;16,7406430312197;4,60261793175639;1,9319918175295;4,59682427646692;4,1065897691862;10,1597581655771;0,368410751415249;-0,595372208451327;1,33475605754633;0,620789200237964;-0,681523946901288;0,146550796577487;0,000387404137421827;1,78195321132921;4,33401741548752;3,56452015465783;0;0;0;0;1;0;0;0;4,33401741548752;0;0;0;0;3,56452015465783;0
"311";"Kenya";"KEN";"SSA";"2000-2004";1;19,3225783192198;66,815396558;31,836;1,45548;728,772;382,22548;2,7495677;27,540412902;0,755329932;6,55200852;20,596;-1,10417730154889;0,235522599506192;32798146;57,627553853182;6,80996;9,30587777233124;55,607564384611;0,391679793494818;3284,37586006186;0,239176640165759;74,6856492;46,4969193136091;11,0023436436212;0,0190214094044812;1,00008585733553;0,779705557230348;-0,459788489694446;1,05922033184511;1,06324182941068;3,75342294085265;45,4795311129119;-1,03288422065482;-0,86954093058724;131208060,595313;18,6922948776728;3,01173250044934;4,21678925704191;0,756337482044937;0,898322261483336;6,59273215659053;5,94862353657927;3,31565448599858;1,01144369932126;0,214447159205077;17,3058825473666;4,31328796123301;4,05400081882817;3,81726235908671;4,0183192420855;8,09693191592998;1,11947377654954;0,576447933334724;0,383298418572311;0,0394240677691315;0,916325074218661;1,11816008998424;0,0188427642303584;2,05539984219955;NA;NA;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"312";"Kenya";"KEN";"SSA";"2005-2009";2;26,5134101867676;68,607294;38,142;1,66112;1328,88;756,404;4,06565652;25,437010576;1,040631462;11,900648122;22,4246;-1,30042548179627;0,304076819662004;38071279;66,8926432863619;9,08424;15,3919984340668;55,4267861108819;0,626298086723329;3531,73378755416;0,259683817251807;60,7759;35,016;17,3115229677933;0,0283596561400514;0,726389242156383;0,552724264747363;-0,53367490169836;0,680525532043301;0,820455175443467;1,64125538707763;25,8556664636232;-0,852324557483771;-0,8321147516;587887281,700553;20,1920457913994;3,31467352896843;4,24286936069993;0,773752152471777;0,978747086807402;7,19284399158132;6,62989679667899;3,23620522276219;1,40257523549421;0,230860750783963;17,4549707238017;4,10719332881323;4,20308899526331;3,25252978248843;4,01506298070947;8,16954418729611;1,0368982816566;0,440010978336581;0,499365471871273;-0,034254960701806;0,8003810992723;0,986012869344849;0,0279649659046297;2,31097380912179;6,59273215659053;5,94862353657927;1;0;0;0;0;6,59273215659053;0;0;0;0;5,94862353657927;0;0;0;0
"313";"Kenya";"KEN";"SSA";"2010-2013";3;33,3940017700195;68,59043025;44,25;1,769025;2673,1775;945,8825;5,1349222675;31,479646205;1,6133617775;19,640464605;24,1775;-1,22517162561416;0,406213739220984;43167803,25;75,8474246231156;5,541425;16,5590840750932;51,9712069652061;1,93707627299765;3852,50972392363;0,28397683327539;45,4175;468,185;19,0533135612479;0,0498229262895237;0,523845284590404;0,366291157040812;-0,554270171189064;0,256739773499614;0,66772669887913;1,02872984242111;23,7701042626139;-0,54737448404368;-0,7760001635;1033801286,4788;20,7565084161102;3,53788218202504;4,24262706147883;0,799307302872146;1,01849527267822;7,89139713541396;6,85317500945844;3,44934118476305;1,636064705486;0,249962162484586;17,580605480205;3,81589749333076;4,32872375166657;3,16842866767354;3,95068985301864;8,25648009124654;0,981226686104405;0,312099884146976;0,669174885406281;-0,055798343942882;0,70499930808374;0,813921193669128;0,0486215083188084;1,87815503164281;7,19284399158132;6,62989679667899;1;0;0;0;0;7,19284399158132;0;0;0;0;6,62989679667899;0;0;0;0
"314";"Kenya";"KEN";"SSA";"2014-2017";4;46,6329982757568;65,1056985;49,0625;1,742925;2702,12;979,8775;4,6043338175;40,884160995;1,877105565;29,1630757075;25,8865;-1,25162249803543;0,29397299604956;47381539,5;83,2511148399339;3,885025;16,9183011454344;39,3394878756769;1,08860913170716;4194,20111958167;0,286972674724883;67,4175;602,99;28,3392345524083;0,0406059378764694;0,350418350902268;0,127341151111976;-0,604044582621509;0,176202888376255;0,577292067972009;1,76196876793589;30,3109996826367;-0,589618672280976;-0,6651263655;1679256595,20852;21,2416170301717;3,8635257621441;4,19125495342919;0,847957771669278;1,00902486925574;7,90216194040755;6,88844757918913;3,71074272630762;1,52699799420427;0,252292696628595;17,67374324878;4,21090462813353;4,42186152024157;3,41151067246698;3,6722287949727;8,34145816443267;0,946739261674997;0,119861896537613;0,647302870151956;-0,109864624635223;0,615411749148275;0,777581563790697;0,0398031760623498;1,58617440318892;7,89139713541396;6,85317500945844;1;0;0;0;0;7,89139713541396;0;0;0;0;6,85317500945844;0;0;0;0
"315";"Kenya";"KEN";"SSA";"2018-2021";5;69,7289445877075;63,862454;49,365;1,798975;3379,205;899,375;4,319603351825;44,711876200825;1,94069366865;36,16609818395;27,75625;-1,08126729726791;0,282506196978502;51474037;90,4417840953017;4,9927;23,0914474844933;31,0249627979081;0,536684860649322;4577,25614798987;0,261169245527671;32,060625;160,6275;33,3291564865171;0,0405940940187418;0,194424558288061;-0,0294556484518402;-0,680448054631668;0,197658543752148;0,409592861352483;3,18821944440378;36,670884636595;-0,367882048644992;-0,6269201825;3109145042,20475;21,8576136196221;4,25885488923019;4,17226893550108;0,864188612581175;1,02925327873208;8,12569163752545;6,80281134320953;3,80023915315038;1,46316358133343;0,232039263303968;17,7565881025924;3,46762864168883;4,504706374054;3,60198310605173;3,43479213198949;8,42885500325416;0,879457796032928;-0,0298981777282863;0,757115829048599;-0,198997496146538;0,527343189556041;0,787392495302186;0,039791794304185;1,79054206182162;7,90216194040755;6,88844757918913;1;0;0;0;0;7,90216194040755;0;0;0;0;6,88844757918913;0;0;0;0
"316";"Kyrgyzstan";"KGZ";"SCA";"2000-2004";1;99,1081135138867;69,461129056;52,828;0,482;237,218;79,11242;5,062002374;44,024592592;2,192187452;7,559599926;35,2948;-0,727736135430634;0,189667999744415;4996440;26,0502606882169;9,276;64,2197037639618;84,769417596358;2,1506937265729;3281,5162511755;0,255970302239909;88,5887794;6,25163201099072;40,2082057063782;0,0654134867119764;-0,343597145550166;-0,0848891372352429;0,53406499852612;0,12989166529544;0,0991831694213754;10,3101110003439;127,6908701827;0,794289171955553;-0,767228333661384;70499145,3963404;18,0711111598559;4,60625073712125;4,2550611968551;0,803243713415021;0,393392526873895;5,47318622081681;4,38343089823412;3,78474840032469;1,62176213110741;0,227908423053018;15,424236216806;4,48400520625023;3,26002777537452;4,84961226622033;4,43993483619867;8,09606086626339;0,741548302119912;-0,0887100595545386;1,19219041538127;0,710036253126661;0,145314199550153;0,756071117064207;0,0633629742454719;2,32981107924764;NA;NA;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"317";"Kyrgyzstan";"KGZ";"SCA";"2005-2009";2;99,3764615384615;69,7430912;56,636;0,506;254,274;73,724;7,223581122;48,200968934;3,49450426;24,180794002;35,287;-0,948105800151826;0,202627998590469;5270280;27,4779979144943;8,222;70,8228302211761;126,475521926659;4,99856245122095;3863,26042747163;0,366132193873014;83,21194;4,356;43,9593725045923;0,055682225857116;-0,434438647912709;-0,143317915569787;0,56331678245797;-0,120712264879199;0,0467300226451641;5,52114844576677;85,9867603333147;0,584441481574351;-0,9880500036;739112703,46606;20,4209609767104;4,6089277329426;4,2590548808718;0,699104399244763;0,409457129377702;5,54233747808989;4,31380132567832;3,87537912321965;1,97735083021427;0,311983530897452;15,4775940500359;4,42139084714603;3,31338560860446;4,45419333478943;4,84004878688748;8,25926677625509;0,716243408701643;-0,154688392533579;1,12637059771724;0,72431477657036;0,0635017514594119;0,630892840757201;0,054187217514022;2,22159193378451;5,47318622081681;4,38343089823412;0;0;0;0;1;0;0;0;5,47318622081681;0;0;0;0;4,38343089823412;0
"318";"Kyrgyzstan";"KGZ";"SCA";"2010-2013";3;99,0125;69,348212;60,7675;0,900799999999999;419,475;108,8975;7,6886695625;49,7272291175;3,81904924;42,800755145;35,3995;-0,990177050232888;0,15675999969244;5572325;29,0527893639207;5,2;66,4074230098724;135,778853599264;8,30492160715658;4341,6148662524;0,439868870171131;94,455;106,8175;57,0497139992902;0,0792632744296329;-0,480069661754067;-0,26009772738136;0,525711011242937;-0,314105915175041;-0,197425888335534;7,64964041412033;95,825265325824;0,59572144654295;-0,8570511805;1821065456,02205;21,3226875826922;4,60529517817624;4,25345736745916;0,762182833565088;0,642274850186188;6,0413850246135;4,69954811319815;3,90655265264425;2,03974775977217;0,36455204706032;15,5333229395319;4,54812353060882;3,36911449810042;4,56252638012085;4,91102748576277;8,37600164688475;0,589215705373038;-0,301237165534008;1,1300209796329;0,705920755594651;0,0197343291265925;0,522296037217862;0,0762786550578028;1,82454929205105;5,54233747808989;4,31380132567832;0;0;0;0;1;0;0;0;5,54233747808989;0;0;0;0;4,31380132567832;0
"319";"Kyrgyzstan";"KGZ";"SCA";"2014-2017";4;99,55;67,52408225;67,8075;1,194475;612,95;80,795;6,776329875;38,04678345;2,5763955125;30,934298935;35,87275;-0,675499700009823;0,115667499601841;6017525;31,3739572471324;3,3275;66,1679393839836;110,632192905282;7,35527048357985;4871,57527861767;0,52099605395894;89,5425;10,155;51,8324351068806;0,0944610106126954;-0,559766356360041;-0,34979433966391;0,321926300028178;-0,383900640372253;-0,396095673208239;8,2391407916677;114,115539363821;0,56429942239144;-0,8059978375;2102728823,01507;21,4665017781415;4,61065511621866;4,22718524917687;0,785727347495215;0,785942837964606;6,41991349160652;4,40421611704613;3,63881654591182;1,91343563901602;0,41936541890097;15,61018660318;4,49471337290552;3,44597816174849;4,7372114383383;4,70621112182707;8,49117262960809;0,472440861026838;-0,430466565619481;1,1198189698164;0,599894347980222;-0,0616268775394906;0,480015443126944;0,0902620143336534;1,46499000806823;6,0413850246135;4,69954811319815;0;0;0;0;1;0;0;0;6,0413850246135;0;0;0;0;4,69954811319815;0
"320";"Kyrgyzstan";"KGZ";"SCA";"2018-2021";5;99,8558807373047;66,783896;67,5775;1,188325;466,765;102,4475;5,1941255514;47,659926302975;2,47155026835;36,173016430425;36,736;-0,429773613810539;0,103949323808774;6512675;33,9555526590198;4,1625;64,0558276832104;96,8575095271424;0,930989628596482;5012,87520494016;0,487926946560503;104,6404;22,1825;51,0168145913468;0,065521144384929;-0,661936750450716;-0,410008617675771;0,186226365715382;-0,460111652211915;-0,512214978290648;8,29244945917657;108,297558607279;0,654652172652884;-0,6905484115;2578600049,4165;21,6705124724929;4,61369257442356;4,21632464460961;0,837010088772305;0,783136411006284;6,14796603305263;4,63906423763565;3,8640909253617;1,64752828533963;0,397383840152273;15,6892608360839;4,65052971033155;3,52505239465241;4,68488261088378;4,57324092455638;8,51976492266681;0,397288451315738;-0,527647348419164;1,14887824352982;0,522493112557473;-0,176661704559162;0,431709912360873;0,0634640169254987;1,64142095828715;6,41991349160652;4,40421611704613;0;0;0;0;1;0;0;0;6,41991349160652;0;0;0;0;4,40421611704613;0
"321";"Cambodia";"KHM";"EAP";"2000-2004";1;15,0896022742926;60,0582474885;30,13;2,08104;549,23;209,90592;6,956967354;19,377816012;1,347231556;4,71495307;18,8202;-0,620645065029617;0,107553900231607;12564578,6;71,1793485157489;3,21324;6,02963866138458;120,607150285143;2,83693103842852;1677,62250100065;0,247590586037183;59,3906254;98,2328821990664;9,82414404398493;0,0828707573397793;0,710586546335631;0,448731689772648;0,0147042686762118;1,40951682630995;0,410288655695791;0,487332304131217;58,1984630424031;-1,31580928094623;-0,854616693819455;114068431,049733;18,5523091074001;2,77817324188539;4,11182828542907;0,763318233935548;1,12526720232805;6,31033637263105;5,35141215726621;2,96412890723304;1,93974365439061;0,221214160065126;16,346392190793;4,08413639236465;4,26520272740949;4,06385894618256;4,79253857179876;7,42513289211141;0,879746514477844;0,370688476953577;0,169059603771678;0,415220217712985;0,793257885897564;1,22657058809176;0,0796156232611517;1,43823194790651;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"322";"Cambodia";"KHM";"EAP";"2005-2009";2;24,0371576690674;60,1473582;40,962;3,6166;597,548;273,122;6,411529162;16,988418578;1,078826166;6,730450276;19,4762;-0,392513144016266;0,127035080202855;13707756,2;77,6555415816905;1,5771;5,25483936500549;131,634653038914;7,90134190405305;2433,02053150986;0,264455673926678;53,2092;16,284;8,52847257951434;0,0568921182626737;0,15077330949879;0,179407236612404;0,0340956015653768;0,935423334043509;0,164291383642268;0,432382288066743;35,8791110128669;-0,863606416839476;-0,8551812092;172666300;18,9668713937928;3,22036102817025;4,11328665923756;0,76305506899784;1,52965850342776;6,39450672228339;5,61357326276572;2,83253185177545;1,8580978012963;0,234641732283874;16,4334723765836;3,97423131372735;4,3522829132001;3,5801552602077;4,88003030519273;7,7968887815107;0,772093002401312;0,165011970407739;0,492494785750657;0,427941022753716;0,501243850543381;1,07685167935036;0,0553326375946981;0,946664735729137;6,31033637263105;5,35141215726621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
