"";"country";"iso3c";"region";"period";"time_var";"Mat_Mort_ratio";"Neonatal_Mort";"Tuberculosis_incid";"Malaria_incid";"hepatitis_B_under5";"Tropical_dis";"Noncomm_diseas";"Suicide_mort";"Alcohol_percap";"Family_planning_cov";"Adolesc_pregn_10to14";"UHC";"CHS_25perc";"Air_polut_Mort";"Tobacco_rate";"Tetanus_vaccine";"Measles_vaccine";"HealthResearch_ODA";"Healthfacil_adeq";"HthWk_Physician_dens";"HthWk_Midwivies_dens";"Women_Anaemia";"Child_less5_stunted";"undernoursh_pop";"Life_expectancy";"Under5_Mort";"Uninten_poison_MortWB";"Unsafe_water_mortWB";"Adol_birth15to19WB";"Road_traff_MortWB";"NewHIV_casesWB";"Birth_SkilledWorkWB";"Soc_Assistance_cov";"Soc_Insur_cov";"Pension_cov";"oda_disb";"SOC_INF_ODA";"hlth_spdng_perGDP";"govt_hth_spnd_1";"govt_hth_spnd_2";"govt_hth_sp_percap3";"Urb_pop_rate";"UrbPop_grth_rate";"GDP_grth_rate";"Pol_stabty_Est";"Resch_dev";"Lab_force";"Pop_0to14";"Pop_65abv";"Pop_tot";"Pop_grwth";"Pop_densty";"Emission_tot_ghg";"Agric_emp";"Unemply_rate";"Tech_export_rate";"Female_educ";"Trade";"FDI";"Inflation";"clean_cook_enrgy";"GDP_per_cap";"Gross_FixCap";"GNI";"CF_LF_ratio";"covid_stringency";"cri_score";"emdat_ndeath";"FFrent";"gov";"oil_prod_Twh";"resource_rent";"vdem_polyarchy";"UN_voting";"pub_invest";"wparl";"GASrent";"COALrent";"undp_hdi";"bci";"ae";"Cov_all_SPL";"GNI_million";"aid_Per_GNI";"Norm_HSCR_index";"Zscore_Reprd_index";"Norm_Reprd_index";"Zscore_InfDis_index";"Norm_InfDis_index";"Zscore_Mental_index";"Norm_Mental_index";"Zscore_Nutrit_index";"Norm_Nutrit_index";"Zscore_EnvDeath_index";"Norm_EnvDeath_index";"Total_debt_Service";"External_debt_stock";"Water_access";"Sanitaion_access";"Zscore_HSCR_index";"SSA_dum";"MENA_dum";"Europe_dum";"LAC_dum";"SCA_dum"
"265";"Ghana";"GHA";"SSA";"(2000,2004]";1;458,85;34,725;212,75;402,78;3,81755;14829964,145;24,325;5,925;4,439455025;35,5425;2,4682;29,3725;1,0841;203,5885;9,58175;81,25;40,3325;26,29025;10,27944;1,078125;6,931;49,175;32,075;14,56325;58,50525;94,3;2;57,78275;80,42275;25,775;2,575;51,81375;9,395225;3,818665;7,0835;1078,6075;258,818375;2,918836;28,64723444;0,839760425;5,62466047;44,939;4,21241525831178;4,3499999754569;-0,144724381077103;0,242971650451655;69,21;8518504,25;661584,75;20487229,75;2,65977504134233;90,0379262986728;17078,8375975;53,7153075;7,13065;4,87089352522113;6,22827889487148;105,217668303097;1,93933097997396;30,2210853808396;7,225;2818,49667097618;22,9832314927793;20142222910,3629;0,31863125171744;0,51979576502732;89,691767;90,6953;1,17904072502454;-0,305990610917684;8,67812474215733;11,7852792946094;0,677295825;0,718245491881771;17,4711991719628;10,0170089257738;0,0482002688616796;0,0093287311695974;0,50489000245;60,2299696275;45,973272238074;10,385237933774;20142,2229103629;0,0541716634915225;0,239396546771575;0,922424225320146;0,0988350423472293;0,645869152045288;0,00292168003766277;-0,608687176701297;0,0718005940424766;0,71922878750504;0,43777417027417;0,856237538286961;0,236927441822353;6,51774899128835;127,233687139345;66,653991811903;6,99079233050192;-0,937829535455899;1;0;0;0;0
"266";"Ghana";"GHA";"SSA";"(2007,2011]";3;336,325;30,45;184,75;362,33;2,862125;12242939,56;25,65;7,675;4,8397224;39,17025;2,768525;37,6;1,035025;187,04625;8,06325;93;53,7675;119,6955;12,461725;0,86;11,424575;46,725;25,55;6,75;61,06125;71,35;2,15;44,18225;69,56375;23,725;2;64,477;13,7878725;14,007875;18,842;1541,055;353,3;4,29265064;50,1985425975;2,15896964;36,6914937825;50,37225;3,86598138645196;8,98528037772501;0,0478813098743557;0,304184270878322;69,16025;9917984,75;803198,5;25264377,25;2,50400248497448;111,032685461897;22503,4440125;44,746435;5,530925;3,32494178305796;13,9033786940575;75,6955584464869;8,6699724270434;13,8008592604799;14,5;3702,2550261671;13,92795648599;34170297051,8381;0,195233781884741;0;72,9713;62,75;1,46997648712245;-0,017495315025;15,2081867;9,97812357346669;0,7615;0,740325216107949;280,6525;8,16933638443936;3,24624714520465e-05;0;0,5714999875;60,401745;62,4553027426147;23,906437098498;34170,2970518381;0,0447086354148974;0,294730610715624;0,509550568760466;0,0749572647412484;0,485278903769886;0,00241201398373426;-0,544352083197527;0,0740747746580274;0,262871140264741;0,357022607022607;0,606613772920076;0,210671501147165;0,936492783029194;49,4729993448321;75,0823500929659;14,4825084204139;-0,559229785091338;1;0;0;0;0
"267";"Ghana";"GHA";"SSA";"(2011,2015]";4;298,983333333333;27,9;168,666666666667;344,19;2,72336666666667;13778433,6666667;24,8666666666667;7,66666666666667;4,95235126666667;38,029;1,9561;42,0933333333333;0,692733333333333;178,621;10,8536666666667;93,3333333333333;57,6666666666667;163,561333333333;12,21026;0,996666666666667;14,4059;43,0666666666667;20,7333333333333;6,7;62,5153333333333;60,5666666666667;2,1;38,203;68,8253333333333;23,5666666666667;1,86666666666667;70,3467706222205;14,84533;31,56443;24,3723333333333;1452,56666666667;379,746666666667;4,20557658;41,5795656833333;1,74630296333333;36,9531523733333;52,7466666666667;3,72839084613638;6,48718486213026;0,0281643693645793;0,28879269890332;70,8725333333333;10746478,6666667;857524,333333333;27526905,6666667;2,44022266268024;120,976117019718;28151,5371866667;43,3356966666667;4,43163333333333;6,47859068043135;16,5270776903629;72,5879728632023;6,4194918045219;12,7807164282038;18,9333333333333;4547,15842706139;22,1905961726864;44329897147,9378;0,317279943506167;0;106,833333333333;116;1,64304242770546;-0,0351546430666667;59,6353726666667;9,08135475105573;0,758333333333333;0,686142498430634;68,8;11,4831641737404;8,87938882037003e-06;0;0,59733335;61,3209343333333;68,5033333333333;43,364388611722;44329,8971479378;0,0331399638741643;0,310927435105392;0,348887403156154;0,0673136200567643;0,418260313543844;0,00271450452777866;-0,427055109611788;0,0844949049676026;0,0423414100597135;0,316017316017316;0,494633152303486;0,198697694744892;2,57100742351241;53,5195323027802;78,8158764450323;18,1944351780115;-0,463427567428816;1;0;0;0;0
"268";"Ghana";"GHA";"SSA";"(2015,2018]";5;272,65;25,525;154;220,69;2,627275;16011230;23,5;7,025;4,640167425;46,63975;1,0475;45,3725;0,82895;179,828;6,65475;94,25;76;162,49625;15,6727175;1,1675;26,5375;38,575;17,2;7,175;63,8;52,15;1,875;30,8805;67,7915;24,8;1,775;76,73245;23,296305;25,3593275;24,19625;1517,5025;289,6025;3,6535633225;36,3097724925;1,32422155;25,61030966;55,0755;3,47172129737778;4,95579941253127;-0,0329597033560276;0,273529325048439;69,231825;11510243,75;954329,25;29879536,25;2,26531955318269;131,315532433858;31884,98952;39,2349875;5,200325;5,6509884119529;18,1032225713134;70,7262885992482;5,62422321725305;13,6963227311716;23,6;4833,3620829411;22,9810784486387;51388647806,3338;0,332182139971148;0;64,9575;43,5;0,0785477148583405;-0,1024718337;31,9338425;7,50367359435839;0,74175;0,673359532622465;189,35;11,8181818181818;0,0785477148583405;0;0,6134999975;60,6283135;78,1750667572021;44,5478489544481;51388,6478063338;0,0299715682572983;0,362632905582615;0,215104442471191;0,0616405373774809;0,215374680256714;0,00315434537601638;-0,647740351587978;0,0659464270158387;-0,154844587505704;0,27970177970178;0,418723148055633;0,194512864634546;6,47365780763701;61,0017489457022;82,5611257603092;22,1061134942065;-0,130422858212993;1;0;0;0;0
"269";"Ghana";"GHA";"SSA";"(2004,2007]";2;382,17;32,6;201;327,335;3,285925;15128719,615;25,225;6,925;4,494664775;38,9755;2,3948;32,6075;0,76725;197,895;8,2075;85,5;42,3225;43,64475;10,2983375;1,1379;8,011875;49,15;29,975;10,85;59,79075;82,375;2,175;53,2135;75,9385;24,875;2,25;53,031;7,84871;5,662525;10,40275;1375,445;311,977975;3,46713674;37,437199115;1,32521862;16,2011331075;47,64875;4,0800233721903;5,56168387997666;0,0359612965257839;0,234924727045;68,010425;9145842,75;741264,5;22802575,25;2,64335734936286;100,213480047464;19130,1889375;53,9956725;5,39935;4,71723795253478;7,83805845677853;81,9288062687574;2,88345631498777;13,9737953309314;10,35;3121,75481200644;23,8074995187609;25161424362,378;0,327032632327406;0;89,06505;62,4775;1,27411966810308;-0,094511908395;3,9751886;9,58798061011547;0,731;0,747088157125079;247,6875;10,8695652173913;0,000210674513650897;0;0,5360000125;60,7275005;51,0186561361911;11,1919013777477;25161,424362378;0,0564111954739542;0,250158127263644;0,704581207086142;0,0846795175234632;0,501257466254601;0,00298051869909217;-0,61276383865777;0,0706521410187185;0,558446564329112;0,40969215969216;0,787433187120232;0,227924041297935;2,19405426047012;55,7910290607073;70,8337707915994;10,4924979447252;-0,859158125756499;1;0;0;0;0
"270";"Ghana";"GHA";"SSA";"(2018,2022]";6;198,610675;20,43875;136,77275;95,7075;1,471125;11819955,555;21,16375;6,351;4,5098124;66,92075;1,1183;51,65;1,4454;152,985;9,69775;93,165;78,5525;120,6694375;23,629085;4,136975;25,18615;31,9295;16,79225;7,45825;66,1745941463415;40,2215;1,31625;21,08775;61,8148625;23,08375;1,35525;82,5866948875631;35,8627575;13,0008975;28,80225;1258,772125;315,913425;4,18706363205;46,707562993;2,01255643955;53,269614643275;58,5258375;2,8820279875968;3,92836577105666;-0,000866450644098196;0,274129974741954;66,159925;11297150,895;1256259,9475;31960597,2825;1,86569129180127;124,771534797742;63562,2461672;36,1892491575;5,7761;4,3595477292354;26,333068151474;57,8848639047216;3,37659976390588;7,6737185369517;42,909125;6496,33435858222;17,7194191512895;82595962942,9123;0,244213908099185;31,9360944494348;60,21085;41,415;0,385836287749958;-0,05698122750235;0;5,28536934156403;0,6819525;0,651725834318264;26,4518766937822;13,8181818181818;0,219683514813254;0,0310794256471945;0,65900750975;56,8093870625;88,0231105788405;47,1179066900422;82595,9629429123;0,01900351748042;0,383734738213517;-0,0731530400508702;0,0472149586488611;-0,138646916763978;0,00232862145261586;-0,578496908793233;0,0740049042476601;-0,34183546559567;0,247138047138047;0,0532615125724095;0,162629260898066;6,75933351063979;56,9632408092342;86,8297565421557;26,7836005256224;0,0679891278698989;1;0;0;0;0
"271";"Guinea";"GIN";"SSA";"(2004,2007]";2;828,6775;38,825;207,5;348,265;6,860475;8285003,35;24,025;5,9;1,129484625;24,7255;11,633425;23,1;1,9533;224,52575;15,60825;59,75;27,3025;8,10375;6,221785;0,98875;4,32095;52,525;35,625;26,9565;54,8525;135,525;2,725;74,78975;143,20325;30,775;1,7;40,7975;8,0899425;1,9348425;5,95775;251,925;90,21685;3,9778235525;6,3306504475;0,2479892075;1,3366311;32,39875;2,98717880400295;3,33611577596737;-1,62490928173065;0,210543275197269;65,04705;4195037,5;356229,25;9244715;2,11604430399503;37,6229651636008;14944,7609825;68,2776975;4,94325;4,64298205547229;6,27092684775591;65,2115715931222;3,84325255845472;24,989176463777;0,800000000000001;1795,69678306083;20,7309454904565;6790313926,82075;0,334070888622086;0;109,198275;97,75;0;-1,2668809665;0;17,3315838039107;0,27;0,717405830980946;1,45;19,2982456140351;0;0;0,3899999975;61,55415525;21,8061082839966;7,81315454448333;6790,31392682075;0,0368108361452014;0,174074541026602;1,98528415897065;0,169889453274135;0,795429337592743;0,00163228938194362;-0,807988760880923;0,0814893255039597;1,26297216496737;0,530574795574795;1,40691517767517;0,272710176991151;4,52321451779307;85,0566557267772;53,8971448255397;13,5585077049952;-1,42455378262393;1;0;0;0;0
"272";"Guinea";"GIN";"SSA";"(2011,2015]";4;672,18;34,3333333333333;178;414,056666666667;6,83753333333334;8614330;26,3;7,16666666666667;1,68807593333333;27,4046666666667;13,4133333333333;29,4666666666667;1,25926666666667;218,037333333333;13,8486666666667;50,3333333333333;28,1766666666667;52,9613333333333;5,65892;1,2751;4,87283333333333;50,6;33,2;23,7673333333333;57,6943333333333;115,966666666667;2,76666666666667;74,4143333333333;137,987333333333;29,5666666666667;1,7;44,057;3,96252333333333;2,10773;5,86966666666667;562,433333333333;90,6766666666667;3,91768805333333;13,85553487;0,538141836666667;3,98673736666667;34,5453333333333;3,30104061355502;4,51917548807154;-1,15736897786459;0,220543166555775;65,9321333333333;4843286,33333333;394774,333333333;11059162,3333333;2,45800038253687;45,0071721200282;21876,3067333333;64,32855;5,0515;4,22606289576029;4,21754287769397;81,2909107355944;2,36341782149873;11,0881293730369;0,800000000000001;2003,61825957141;23,7528449369915;7894727944,66098;0,416185808086697;0;115,056666666667;883;0;-1,17274787666667;0;15,2712584474282;0,339666666666667;0,690770489165415;4,07666666666667;18,8901541995275;0;0;0,429666666666667;60,5135843333333;30,636988067627;5,77442877897869;7894,72794466098;0,0712889849619193;0,167820473752134;1,58996297130984;0,142271962657209;0,902211000276279;0,0016971754308746;-0,751640967017957;0,0817257353011759;1,05668139950982;0,494311367644701;1,34689706977654;0,266129957391019;0,929385417540226;20,2206001023273;60,4869618547962;20,9028223651984;-1,49642807450402;1;0;0;0;0
"273";"Guinea";"GIN";"SSA";"(2000,2004]";1;939,4825;43,45;222,75;418,4375;6,3646;8107828,9975;22,7;5,5;1,045530025;26,23375;7,7166;20,215;2,438025;218,539;17,86925;51,5;28,31;6,01675;7,3934075;0,8784;4,2878;52,55;33,775;29,38525;53,02425;156,125;2,575;74,2735;153,20625;30,575;1,7;41,07825;9,63981;2,38588;4,39925;357,885;110,133525;4,946056605;8,6735891125;0,4336425875;2,1058557175;31,28275;2,6485631941831;3,14365443951472;-1,31280840754509;0,20369002511492;65,518725;3878359,25;339498,25;8533182;1,76314171473051;34,727258668403;12672,59746;70,352235;4,7962;8,04631276675967;6,3348352585733;54,6672507126965;0,924824079603995;9,65734641332589;0,775000000000001;1740,76904451745;17,3013726813707;9832409762,94414;0,269219517344111;1,42310769518676;103,01921025;2407,231225;0,554188918299658;-1,13367464382836;7,4353566786619;12,9795140451584;0,278667775;0,695455071530497;15,6116610413482;14,5755665680675;0,158667870996663;0,0201339697490957;0,366641246979;62,550511795;17,6412474065167;9,76602992557121;9832,40976294414;0,0438246042786441;0,166663990882977;2,37521013102097;0,191600213549924;0,820423329903217;0,00159740190948018;-0,750889351930396;0,0878861771958243;1,29007848579182;0,533478835978836;1,34452622945192;0,267094804981973;4,21743126792605;104,763700313282;51,0803237748614;10,2494964270277;-1,48991558832921;1;0;0;0;0
"274";"Guinea";"GIN";"SSA";"(2018,2022]";6;432,287425;26,88725;147,40425;249,97905;4,132325;6471415,8225;23,13575;6,9;2,32462465;44,054;5,01105;41,935;1,1301;192,5825;14,33625;63,185;44,735;65,7949525;12,6717625;3,3998;8,86275;42,3575;27,079;16,09925;62,4031998780488;82,577;2,0295;47,1835;103,0367975;26,004;1,19775;61,654922957432;16,71758;3,7479975;10,4365;637,010625;127,570075;4,34593722895;30,974912036275;1,467385167225;29,77483507175;42,67851;3,15275756021942;4,56172767606677;-0,691020140373148;0,19475260023959;61,922625;5852672,745;670143,91;15574794,26;2,21695823209238;55,7629614111456;35367,373468625;51,54988015;5,20885;3,68160564616753;12,2854849012196;88,6992865472609;1,25380281068274;9,09464607346996;19,715875;4262,41762095421;17,1443990289126;24353273850,8321;0,304996642020307;39,5701376038625;94,18475;38,365;0,173912187010251;-0,7210408130581;0;3,70431608166462;0,3907325;0,651270549889708;210,639229151051;22,4194916472493;0,0339304916563148;0,0203294370527139;0,52956499995;58,317752915;56,8262727627362;19,5090989256087;24353,2738508321;0,0453450976645384;0,242923985834185;0,790740820819541;0,0953399125610886;0,330258868771114;0,00127497453701564;-0,663158912495353;0,0848123637509;0,452792143243264;0,388339345839346;0,710231796883776;0,219435840707965;1,11373443660287;29,8021868540833;69,5565718599669;29,4268802880385;-0,946633753626932;1;0;0;0;0
"275";"Guinea";"GIN";"SSA";"(2007,2011]";3;741,51;36,15;188,5;405,795;6,90422500000001;8162155,1325;25,55;6,625;1,29373095;25,4775;15,414025;26,9125;1,4391;224,64475;15,178;61;27,8675;14,264;6,001605;0,998775;4,332275;51,625;35,225;26,46325;56,53275;123,225;2,675;74,545;145,60275;30,725;1,7;44,1215;6,9466325;2,265175;6,18075;252,5225;75,43;3,516118945;9,8947514275;0,350797525;2,3438748525;33,53525;3,30091598203929;3,35896151357441;-1,82223176956177;0,216650350036798;64,383375;4528944,25;376955,25;10149887;2,44438651302756;41,30671902979;18183,07937;66,69704;5,22135;4,64693862602529;5,73800163120031;73,375211090875;5,23230748001861;16,0292993346802;0,800000000000001;1866,47340331224;21,5661148209303;6871363574,87549;0,362864187318617;0;105,0858;2,5;0;-1,341212245;0;16,0752727197692;0,24725;0,711703767846583;94,69;17,1336848832786;0;0;0,4132499925;60,950148;27,426754951477;7,07682533510786;6871,36357487549;0,0369833893664352;0,180244354939428;1,78429630509734;0,155060638128325;0,888960349650721;0,00160809577025013;-0,774176283327018;0,0831415800935925;1,21365742569229;0,521949254449254;1,39432318582155;0,272525196656834;1,88917626571371;48,0075666395519;56,8057967016558;17,3431424437057;-1,38549745424589;1;0;0;0;0
"276";"Guinea";"GIN";"SSA";"(2015,2018]";5;603,7025;32,8;176,25;363,9;7,02105;7579889,5;25,775;7,05;1,640815475;30,54;6,4451;34,0075;0,95655;217,58725;13,47;47;30,6475;110,66425;8,635695;1,258775;3,978775;49,225;31,375;21,59025;58,83875;109,3;2,775;66,82525;126,852;29,775;1,625;54,0965;7,77567;2,104945;7,528;620,56;131,345;4,7149252875;12,886443735;0,5777796725;4,7316834625;35,6335;3,47765303963579;7,82625875903157;-0,590556994080544;0,22414995005005;64,452975;5195510,5;415109,75;12088159;2,55892825378422;49,1948518639101;25215,4188;61,5086975;5,5084;2,47505555143103;4,57656674042344;93,6294832977893;7,00079021300646;9,6736850293644;0,850000000000001;2281,37969453119;30,4051807286631;9990283837,92452;0,555506884239391;0;106,0825;35;0;-0,943335644;0;16,2189309252465;0,37525;0,676721080141513;342,2075;21,9298245614035;0;0;0,4525;61,89024025;37,1953454971313;8,80101015709942;9990,28383792452;0,062674838101026;0,181862426626702;1,38524588970702;0,129216808180906;0,837990736420933;0,00149337687164463;-0,776313388006077;0,0797725539056875;0,910039120740058;0,468447570947571;1,2712256027438;0,259720173713537;0,84136108207579;23,9729732072208;64,6286521623967;24,7259109079547;-1,40523899069578;1;0;0;0;0
"277";"Gambia";"GMB";"SSA";"(2015,2018]";5;511,38;28,325;167,75;117,635;1,64585;170287;21,525;4,925;2,389431225;39,2325;1,6925;43,275;0,8964;205,19025;12,69175;94,25;74,75;40,45425;7,2956675;1,0729;9,106975;52,25;18,425;11,975;62,8855;56,675;2,05;41,65475;72,2685;28,425;1,825;73,65575;9,478855;5,3516325;17,2015;199,275;27,0475;3,2674252975;33,851522445;1,10460891;7,0955889625;60,25375;3,90855830199811;4,51473376016221;-0,152053715195507;0,103361049643718;59,562125;1057537,5;59510;2349109,25;2,76393170607335;232,125419960474;2315,0586645;51,0294525;6,55135;1,23050999267798;11,5325261744857;53,8467690416563;4,77450887076969;7,14810141282504;1,925;1933,64793191287;22,2765746567617;1430014242,02956;0,368726894526589;0;115,125;8,3;0;-0,56586222155;0;5,33392537246663;0,3755;0,691771917676101;41,685;9,88939492517892;0;0;0,486499995;54,338364;56,8847856521607;11,659072231922;1430,01424202956;0,137373064371424;0,32487984575996;0,555146850460378;0,0988871884317906;-0,0727535505829344;3,360825676854e-05;-0,794314847151948;0,0720164910907127;0,397438084412215;0,374458874458874;0,779692526467487;0,227236971484759;2,85546534945816;43,9909039109294;82,4169814518621;46,8497966158691;-0,421931357405124;1;0;0;0;0
"278";"Gambia";"GMB";"SSA";"(2004,2007]";2;712,745;36,625;188,75;265,4575;4,77265;2554573,135;22,875;5,775;3,415313825;34,9645;5,063775;34,8375;1,765025;219,55;16,489;93;49,935;6,4455;7,1843025;0,9875;5,07;60,375;26,9;20,45;58,734;89,9;2,875;63,51875;102,30375;26,325;1,9;54,35875;8,32448;3,0906075;8,69625;83,9775;16,14605;5,2995635275;15,0231058625;0,7970968325;5,0708884525;52,385;4,39151262191767;1,79648479248426;0,0947087267413737;0,125132600032957;59,37685;771282,75;53505;1687192,5;2,9848925686078;166,718626482213;1616,4238015;53,5223725;8,713125;3,25208104076409;9,96675065994262;48,65533400108;6,2235878673106;6,61775080541695;3,175;2052,04378726505;14,101858344319;1086538451,38465;0,241280156570952;0;70,998325;5,2875;3,06913116123643;-0,4295522546;0;2,73804121326164;0,25775;0,614838911332106;0,09;12,2641509433962;0;0;0,434249995;56,67806375;35,7697818640174;9,20618231251845;1086,53845138465;0,0772650412150257;0,262939368677407;1,30624455655657;0,139463049202711;0,453835783808978;0,000503354785369722;-0,489354351564652;0,0924381347192225;1,07892990177709;0,495069745069745;1,15449427511673;0,255874098656178;3,12408641567254;65,5184157334895;75,6759490475242;46,5446387926077;-0,785421919758438;1;0;0;0;0
"279";"Gambia";"GMB";"SSA";"(2018,2022]";6;352,181975;23,32775;140,936;58,834875;1,503425;560771,435;21,5045;5,947;2,377529375;49,3135;1,5127;47,9575;1,31325;190,47925;14,86875;88,795;67,8875;29,0760375;13,07862;2,770325;10,3367;41,51375;17,676;16,52275;64,8137156707317;44,31825;1,6775;30,5805;59,3752875;25,30325;1,35725;81,242594271056;20,6316275;7,1274875;20,0735;327,216475;83,448825;3,74017758295;46,033989663475;1,7145133061;23,044834846975;60,9069325;3,23324284296769;3,80123839466606;0,057517099494289;0,153464325685054;58,895425;2436449,0575;336640,885;6963621,6825;2,25813871323743;209,048913779187;14140,1882729525;44,23042079;7,029375;1,71076596347496;17,7209715163708;50,8767522763897;7,23737119013671;6,1592681633737;19,979;3557,95917307059;26,1739963085679;14268425485,1494;0,46297812886484;24,649090463358;92,088725;27,1525;0,270861169763715;-0,33355215473045;0;2,49047892714644;0,5131;0,654526569739462;16,5865109374281;9,05172413793103;0,040405488732836;0,0159941917549075;0,5484425032;53,335196525;69,6686323919191;23,3481490549904;14268,4254851494;0,118363855189445;0,329849805509;0,144724235698441;0,0707223206501766;-0,198727138822598;0,000110518010909205;-0,674607721477295;0,0834891266198704;0,213297441981956;0,341089466089466;0,438639092769722;0,203245247459849;2,08498630016862;50,6415090705427;84,7745144505492;47,4545986532324;-0,354169178890773;1;0;0;0;0
"280";"Gambia";"GMB";"SSA";"(2000,2004]";1;766,8675;39,15;189,25;299,36;5,294225;3986769,8525;22,45;5,725;3,435770325;33,43875;5,666925;31,1675;2,431375;218,40825;17,5615;85,25;48,5525;1,31575;8,4235125;0,99205;8,82839999999999;61,7;27,625;19,10925;57,16275;106,875;3,275;66,20275;112,169;25,625;1,65;54,104;11,81979;3,9921275;6,7325;84,66;54,81725;5,97436738;9,880577325;0,5852934725;3,6698084275;49,22025;4,71160608309016;3,72999998289992;0,498643504859065;0,174696324733086;62,594625;686261;52577;1501367;2,86800765412407;148,356422924901;1989,7514125;53,8569975;8,719475;28,0302753322752;9,6058312958479;57,9477067561787;5,46960511706251;7,74488923655835;3,475;2080,56348449553;8,2631127920151;2106706554,33091;0,19664635248021;0,559796288082937;85,47065925;181,2375;0,80811766858537;-0,250850103685707;12,0042938398808;4,27537132150911;0,296056525;0,615345643595773;6,81869320812648;8,53531673170537;0,150321944379216;0,0392754063421148;0,42259245015025;57,566222430625;30,7922798444444;12,7678325845643;2106,70655433091;0,0446631668727448;0,257462798176596;1,5743190500886;0,151875192527953;0,528815688065307;0,000785509094167874;-0,449038703590824;0,0961924777717783;1,09412237982934;0,498481240981241;1,22826599606342;0,256892002622091;3,07190987545176;96,5255396652896;73,109226805248;49,3722372635575;-0,833591552886722;1;0;0;0;0
"281";"Gambia";"GMB";"SSA";"(2007,2011]";3;632,6475;33,7;180;237,87;3,82185;1584475,34;22,425;5,45;3,279235;30,4045;4,571575;38,315;1,0118;209,576;14,26475;96,75;53,9475;13,905;6,4592025;1,02435;8,132525;58,2;24,6;11,925;60,688;75,65;2,625;55,089;96,993;26,55;1,9;59,6505;7,89618;2,613765;12,14175;115,535;14,1325;4,4032022975;20,5259315975;0,8991005725;6,9807531375;55,2985;4,42568931198927;2,67488035707647;0,063153618866636;0,0445513991080225;59,758725;873067,75;55352;1908537;3,1042095366851;188,590612648221;2018,39842875;52,591105;9,22050000000001;3,67247258860002;10,1892716425657;41,129677739192;3,05472332962227;4,71268130164128;2,725;2067,16770595616;12,546681836748;1241770564,27772;0,213489683904859;0;76,44095;4,565;0;-0,4433464523705;0;3,49503861452306;0,25;0,648450986608974;5,9725;8,0188679245283;0;0;0,456250005;55,95628425;44,93101978302;9,33322002943479;1241,77056427772;0,092908413333679;0,28220816473086;1,04875674570221;0,124211973424898;0,312869631875171;0,000312234828304854;-0,601934117312984;0,082771724262059;0,711960375376855;0,432539682539683;0,98621963045332;0,240773516879711;1,53471871850521;34,0471102703865;78,1637240530662;46,3650753104508;-0,663701034197438;1;0;0;0;0
"282";"Gambia";"GMB";"SSA";"(2011,2015]";4;571,94;31;176;198,363333333333;2,86736666666667;1200000;22,3333333333333;5,3;2,87437076666667;32,5806666666667;3,93036666666667;39,34;0,805133333333333;208,925333333333;12,9923333333333;97;60,6666666666667;24,214;6,94065666666667;1,0581;9,7708;55,6;21,4333333333333;9,8;62,1596666666667;65,2666666666667;2,4;49,4503333333333;87,475;26,8;1,9;62,3896666666667;7,09403333333333;4,38389333333333;14,379;118,47;18,0433333333333;3,74493900666667;30,5778834;1,12742531333333;7,14412578666667;57,8176666666667;4,28401328238929;2,23565184717496;-0,0669386533942694;0,0912709325583031;60,5357;969131,333333333;57940,6666666667;2124967,33333333;3,04002391872975;209,977009222662;2066,49805166667;51,9809533333333;8,9007;2,11350744229099;10,395480812788;50,4735077505848;3,25012291625322;5,30048375049301;2,26666666666667;1943,00434714435;17,413771326264;1296219934,45387;0,293866360548404;0;88,8333333333333;0,666666666666667;0;-0,491284481027333;0;5,64293748721986;0,247666666666667;0,657985768952832;6,78333333333333;8,17610062893081;0;0;0,47033333;55,2278733333333;51,4659729003906;8,36548982492385;1296,21993445387;0,0914984426024952;0,297022467840639;0,813047652448534;0,111826429682349;0,169875155656976;0,000236483118483724;-0,706540609455221;0,076194039236861;0,500082461670235;0,394580727914061;0,890595480542269;0,235640500382388;2,76058461814827;43,5454559593605;80,3099647588459;46,4905552851499;-0,573556246010545;1;0;0;0;0
"283";"Guinea-Bissau";"GNB";"SSA";"(2000,2004]";1;1184,9625;53,7;323,5;291,0575;5,91895;4257774,6925;30,525;9,175;3,525142175;32,097;8,551775;21,39;2,069325;236,3615;16,3655;54,75;36,93;2,57825;5,640585;0,97835;6,2435;53,5;33,225;39,50375;50,73925;166,15;3,2;74,23075;128,0665;30,825;3,4;35,59625;14,1599;3,1960075;5,73375;136,3275;66,07145;6,2891970875;39,4284439075;2,5042881975;8,8091180125;36,814;3,2047903493497;1,79980670816802;-0,531632735473104;0,186617575687124;64,1153;563683,25;43359,5;1272390;2,16577661023899;45,2485775248933;1787,735559;60,8511325;7,1412;25,9811455940886;8,75580206677318;46,8367380008433;0,494366438039607;2,9454949615943;1,35;1648,19086978793;9,51381035862341;680232836,59855;0,179454039491414;0,382118576615015;104,09212625;193,689425;0,770142491453863;-0,998873861256285;17,6065601301485;13,2745260682697;0,416329475;0,683785748009119;6,88418696052315;10,1488877169632;0,253143655108948;0,0361715673546695;0,39622444894;70,4138699725;7,23248419920859;12,471227790853;680,23283659855;0,200273901677818;0,175020213563132;2,74018085277587;0,227372539061617;0,931135152887357;0,000838924828194939;-0,344746743501299;0,104627941594672;1,600454731136;0,584072871572871;1,53425542714745;0,282380571943625;1,33458189088168;243,70095082916;55,9701124288969;4,89674049073837;-1,44362857895927;1;0;0;0;0
